184,79,186,126,155,123,147,184,145,240,215,126,220,181,225,237,165,242,167,323,170,384,204,237,204,323,203,386,175,72,191,70,169,79,201,77
198,81,194,126,164,126,155,181,147,235,225,126,230,177,233,235,170,242,177,323,174,391,213,242,210,323,210,393,193,77,203,77,181,79,211,79
0,0,189,126,215,128,225,77,218,37,165,123,141,86,136,30,211,244,0,0,0,0,167,242,0,0,0,0,0,0,0,0,206,86,177,91
186,84,189,119,160,119,106,137,60,151,218,121,259,137,315,158,165,235,167,335,172,386,206,240,169,337,172,388,177,77,193,74,172,81,201,79
189,79,189,126,158,126,152,181,147,233,220,126,225,186,225,237,169,237,0,0,0,0,211,235,0,0,0,0,181,74,194,72,172,79,204,74
189,84,191,121,167,121,150,116,141,86,213,121,227,126,216,77,169,228,165,314,169,386,204,228,203,302,206,372,181,77,196,77,174,84,204,86
186,84,189,121,158,121,109,130,55,142,221,121,267,135,320,149,169,237,172,319,172,384,208,237,206,314,172,393,177,77,193,74,169,81,203,77
187,81,191,126,160,126,152,184,145,237,220,126,225,181,230,237,167,242,169,328,172,386,204,247,201,328,203,388,179,72,194,74,172,79,206,79
186,81,191,119,167,121,150,123,140,95,215,121,223,128,220,91,167,230,160,316,167,377,210,235,204,307,0,0,179,74,194,72,172,81,206,79
186,81,191,123,158,123,111,130,49,140,223,123,266,135,322,151,165,240,0,0,0,0,208,242,0,0,0,0,179,72,193,72,172,79,204,77
187,84,189,128,158,126,152,179,145,233,220,128,225,184,228,235,167,237,172,323,172,381,208,240,199,319,201,386,181,74,194,74,172,81,204,81
187,81,191,123,162,121,143,140,145,137,218,123,230,140,0,0,165,237,165,328,167,381,208,240,201,321,0,0,179,74,194,74,172,79,204,79
182,81,186,121,155,123,114,114,53,91,218,123,257,114,305,93,162,237,170,321,174,372,206,235,204,309,0,0,174,72,191,72,165,77,199,77
186,79,187,126,155,123,145,179,129,235,216,126,225,181,233,240,164,244,169,340,0,0,210,249,0,0,0,0,179,70,193,70,170,77,203,74
181,256,186,291,155,291,143,340,160,340,220,291,230,340,208,333,170,386,0,0,0,0,204,381,201,342,196,402,174,249,187,251,167,254,199,251
182,147,189,179,155,181,160,251,174,293,223,179,225,235,213,284,177,274,177,323,175,391,210,270,208,314,208,395,175,137,193,137,165,137,204,137
0,0,184,184,152,184,0,0,0,0,216,184,218,235,210,279,172,251,175,307,177,370,203,249,203,305,0,0,0,0,0,0,0,0,0,0
187,256,191,284,162,284,143,337,164,323,223,288,230,337,210,330,172,372,165,342,175,398,208,372,199,335,194,398,181,249,196,249,175,251,208,251
182,130,187,167,155,170,160,228,169,277,221,165,221,221,213,268,175,263,174,323,172,391,208,258,204,326,203,395,175,121,191,121,165,123,203,121
174,128,182,163,150,165,153,221,167,274,215,161,218,221,208,272,172,249,175,319,174,386,206,249,206,314,203,391,165,121,182,119,158,126,196,119
187,261,193,286,162,286,143,342,162,330,223,286,232,335,208,326,177,381,167,337,184,398,215,372,199,335,203,398,181,251,194,254,174,254,204,251
179,156,186,177,152,177,158,233,167,274,216,174,221,226,211,272,174,254,170,314,174,386,204,254,203,305,203,386,172,147,186,147,164,142,196,140
175,172,184,184,152,184,158,230,169,277,216,184,215,240,204,293,172,251,175,307,174,388,204,251,206,307,206,391,169,163,184,161,162,158,194,156
182,302,187,295,160,295,140,344,152,340,218,298,230,342,0,0,177,365,158,344,181,400,210,361,0,0,0,0,177,295,189,295,170,281,198,286
0,0,184,207,153,200,147,188,0,0,216,205,221,242,211,284,177,247,179,305,174,388,204,240,206,300,208,379,0,0,0,0,0,0,186,209
196,72,196,121,165,121,150,179,136,240,227,121,237,184,252,242,170,244,172,330,181,388,215,247,210,330,181,393,189,65,203,65,179,72,211,74
